,Date,USD,EUR,BRL,CAD,HKD,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,RUB,HRK,JPY,THB,CHF,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,MXN,SGD,AUD,ILS,KRW,PLN,ISK
1402,2015-06-25,1.0,0.8923790826,3.0955737998,1.2384436909,7.7517401392,45.1088702481,6.6569694806,278.2259503837,24.3039443155,0.6359093343,3.9759950027,8.2345172229,13312.6539353918,63.5820096377,54.641977512,6.7719971444,123.6123505265,33.7587006961,0.9376227021,3.7575406032,1.7453150098,2.6633053721,6.209173657,7.8167945743,1.4466357309,12.1028913082,15.4880421203,1.341424237,1.2918971979,3.7702123862,1111.2975191862,3.7236301981,
1403,2015-06-26,1.0,0.8926977325,3.1384574183,1.2364756294,7.752365649,45.090162471,6.660239243,279.1108730584,24.3081592573,0.6358685949,3.9792001428,8.2700410641,13323.9689341189,63.6009641136,55.1749687556,6.7733440457,123.7100517765,33.8046777361,0.9326013212,3.7864667024,1.7459382253,2.6645241921,6.2089805392,7.8316372076,1.4592929834,12.1774683092,15.5524906267,1.3479735761,1.3061060525,3.7949473308,1123.451169434,3.7276379218,
1404,2015-06-29,1.0,0.8982304859,3.1401239558,1.2374023174,7.752268032,45.1818916734,6.7011587173,282.3857001707,24.47318782,0.6363962993,4.0319770053,8.3038713734,13355.1962633612,63.8367915207,55.3332435103,6.8164016887,122.8869127818,33.8049043385,0.9320039522,3.7788556544,1.7567591844,2.6861582682,6.2086589419,7.9102667745,1.4612413545,12.2549178119,15.6255277104,1.3487828977,1.3047696039,3.7950238031,1122.5006736729,3.7629569748,
1405,2015-06-30,1.0,0.8937349182,3.1011707927,1.2368397533,7.7522566807,45.1103762624,6.6676199839,281.463937796,24.3569577263,0.6358030208,3.9972294218,8.2357672714,13350.9965144338,63.622575744,55.7288408258,6.7877379569,122.4506211458,33.7796049692,0.9306461703,3.7702207525,1.7479667531,2.6770042006,6.1994816337,7.8568236661,1.4789525427,12.1919742604,15.6700330682,1.3466797748,1.300384306,3.7725444633,1118.3036911252,3.7457324158,
1406,2015-07-01,1.0,0.9009009009,3.1036936937,1.2524324324,7.7525225225,45.245045045,6.7213513514,283.1801801802,24.5459459459,0.6387837838,4.0324324324,8.3297297297,13342.963963964,63.605045045,55.4211711712,6.8364864865,123.0900900901,33.8171171171,0.9420720721,3.7618018018,1.761981982,2.68,6.2016216216,7.877027027,1.4788288288,12.1917117117,15.72,1.3497297297,1.3025225225,3.7804504505,1123.3063063063,3.7748648649,
1407,2015-07-02,1.0,0.9036688957,3.1492861016,1.2617928791,7.7514910537,45.1716970902,6.7417314296,284.5201518164,24.6385324417,0.6418760166,4.0453641786,8.4474968372,13331.1042833906,63.5124706308,55.7218507139,6.8656244352,123.6399783119,33.8152900777,0.9494849087,3.7752575456,1.7673956262,2.7042291704,6.2045002711,7.9477679378,1.4998192662,12.3536960058,15.8219772275,1.3521597687,1.3169166817,3.7863726731,1125.1310319899,3.7888125791,
1408,2015-07-03,1.0,0.9012256669,3.1167988464,1.2582011536,7.7524333093,45.0504686373,6.7237743331,284.3186733958,24.4637707282,0.6400504686,4.0403749099,8.4468276857,13331.4167267484,63.4388067772,55.7646899784,6.8466113915,122.9091564528,33.779740447,0.943222783,3.7794700793,1.7626171593,2.6922314348,6.2054794521,7.9758471521,1.4943222783,12.2890230714,15.7029560202,1.3476027397,1.329037491,3.7631578947,1123.6571737563,3.7810922855,
1409,2015-07-06,1.0,0.9084302326,3.148528343,1.2639898256,7.7523619186,45.1044694767,6.7777979651,287.1820494186,24.6502543605,0.6431686047,4.0754905523,8.511900436,13353.9970930233,63.4445857558,56.4444040698,6.8813590116,122.7380087209,33.8453851744,0.9467659884,3.8170421512,1.7767078488,2.6909520349,6.2079396802,8.093659157,1.4934593023,12.4210574128,15.85546875,1.351380814,1.3343023256,3.781068314,1128.2249273256,3.8158611919,
1410,2015-07-07,1.0,0.9148293843,3.160461074,1.2738999177,7.7551001738,45.2739914006,6.8259079682,289.2507547342,24.7918763151,0.6474247553,4.09962492,8.5342603604,13335.3032659409,63.4845851249,57.5800018297,6.9280029275,122.4773579727,33.9575519166,0.9498673497,3.817308572,1.7892233099,2.6829201354,6.212514866,8.2179123593,1.5082792059,12.4790046656,15.8300247004,1.3576982893,1.3468118196,3.7850150947,1132.9430061294,3.8376177843,
1411,2015-07-08,1.0,0.9071117562,3.2051886792,1.2743105951,7.7532656023,45.1904934688,6.7689586357,288.3436139332,24.5972423803,0.6506712627,4.0699383164,8.5202285922,13357.7285921626,63.5963352685,57.1004172714,6.8691037736,121.4441219158,34.0166908563,0.9491110305,3.8079644412,1.7741291727,2.6843251089,6.2090892598,8.2275036284,1.4952830189,12.5157837446,15.8250181422,1.3531386067,1.3485123367,3.7971698113,1133.4270682148,3.8313679245,
1412,2015-07-09,1.0,0.9046499005,3.22751945,1.2685000905,7.7522163923,45.163741632,6.7506784874,284.9647186539,24.5250588022,0.6491767686,4.0503889995,8.4699656233,13323.8103853809,63.3899945721,56.8522706713,6.845304867,121.4944816356,33.9243712683,0.9502442555,3.7951872625,1.7693142754,2.6710692962,6.208793197,8.1585851276,1.4835353718,12.4560340148,15.7599963814,1.3507327664,1.3403292926,3.7871358784,1130.1700741813,3.8114709607,
1413,2015-07-10,1.0,0.8940545373,3.1851586947,1.2706303084,7.7511846223,45.1032632991,6.6720607957,278.059901654,24.2494412159,0.6444345105,3.9737147966,8.4131426017,13286.9646848458,63.4,56.3603039785,6.7751452839,122.3781850693,33.9302637461,0.9355386679,3.7940098346,1.7485918641,2.6639248994,6.2093875726,7.9575324095,1.4814483684,12.4118015199,15.7080017881,1.347787215,1.3388466696,3.7662047385,1126.8484577559,3.7332141261,
1414,2015-07-13,1.0,0.9050592814,3.1759435243,1.27206082,7.7521042628,45.1389265997,6.7539143814,281.382930582,24.528916644,0.6439496787,4.0084170513,8.4970585573,13299.1944972396,63.5419494977,56.7399764685,6.8558240565,123.3595800525,34.0293239207,0.948321115,3.8065888316,1.7701149425,2.6600597339,6.2084351525,8.0581953118,1.4906326364,12.4884604942,15.7550004525,1.3535161553,1.3461851751,3.7826047606,1133.4509910399,3.753190334,
1415,2015-07-14,1.0,0.9065361255,3.128909437,1.2760402502,7.7508838727,45.2234611549,6.7650258363,281.8420814069,24.5489982776,0.6421901913,4.010062551,8.5286918684,13331.6018493337,63.3400417007,56.6899646451,6.8685522618,123.3070437857,34.0277400054,0.94479195,3.799474209,1.7730033542,2.6367509745,6.20777808,8.1520261082,1.4928836914,12.4009609283,15.6899646451,1.3599854954,1.3442117668,3.7673828302,1141.6281388813,3.7621249207,
1416,2015-07-15,1.0,0.9083477155,3.1434281043,1.2744118449,7.7509310564,45.2520664911,6.778908166,282.2872195476,24.5962394405,0.6399309656,4.0183486239,8.499409574,13336.3157416659,63.4224725225,56.6945226633,6.8834589881,123.489871923,34.0757561995,0.9482241802,3.8029793805,1.776546462,2.6443818694,6.2091924789,8.1210827505,1.4937778181,12.3522572441,15.6550095377,1.3624307385,1.3400853847,3.7640112635,1143.5734399128,3.7505677173,
1417,2015-07-16,1.0,0.9202171713,3.1488911383,1.29474556,7.7508972117,45.2424772246,6.8663844667,284.4851384927,24.9526088157,0.6424036073,4.074169504,8.5384190669,13387.5126529861,63.5109045735,56.9747860495,6.9858286556,124.137296402,34.2201159474,0.9576700101,3.8015091562,1.7997607435,2.6539063219,6.2110978191,8.151283703,1.5343701113,12.4172264654,15.8259869329,1.3668905862,1.3539155241,3.791478789,1148.6518818441,3.7806202264,
1418,2015-07-17,1.0,0.9183579759,3.1642024061,1.2978234916,7.7503903021,45.1942327119,6.8528790523,283.625677289,24.8452566811,0.6412893746,4.0582238957,8.5806777482,13342.8413995776,63.4737808798,56.8619707962,6.9795206171,123.9875103315,34.1528147672,0.9579392047,3.7967673799,1.7961245293,2.6505647902,6.2094774543,8.1554780053,1.5262191202,12.3235375149,15.8087060336,1.3655983102,1.3510882542,3.7981449169,1147.0474791074,3.7701349986,
1419,2015-07-20,1.0,0.9214891264,3.1944342057,1.2984703281,7.7512900848,45.3188352377,6.8756911168,284.9797272392,24.9465536307,0.64237007,4.0682823443,8.6106708441,13417.8584592702,63.65508662,57.0252488021,7.0005528935,124.2443789163,34.4295982307,0.9623110947,3.8102653889,1.8022484335,2.6897346111,6.208809436,8.1971065241,1.5191669738,12.4109841504,15.9074824917,1.3725580538,1.3548654626,3.8271286399,1155.998894213,3.7940471802,
1420,2015-07-21,1.0,0.9202171713,3.1913131499,1.2991626024,7.7508972117,45.2001472347,6.8664764885,284.347105917,24.9121192601,0.6429557376,4.065059354,8.6208705254,13375.6142449618,63.6100119628,56.9812275697,6.9862887641,124.3857550382,34.4796171897,0.9607067268,3.8013251127,1.7997607435,2.6890586178,6.2095334499,8.2051164075,1.5146774639,12.3949572099,15.9769945707,1.3656943039,1.3569522407,3.8089629152,1152.9953068924,3.7855893991,
1421,2015-07-22,1.0,0.9172628875,3.1935424693,1.2994863328,7.7506879472,45.1843698404,6.8442487617,282.8196661163,24.82847184,0.6404329481,4.0541185104,8.6072280316,13411.4199229499,63.6409833058,57.1560264172,6.9601907907,123.8121445606,34.6679508347,0.9614749587,3.7937075766,1.7939827555,2.7206017245,6.2094111172,8.1627224363,1.5191707943,12.3758943313,16.06796918,1.3657127133,1.3543386535,3.8167308751,1153.458081086,3.779856907,
1422,2015-07-23,1.0,0.9091735612,3.2668424402,1.2974815892,7.7511591963,45.3432130194,6.7837076098,281.4801345577,24.5831439222,0.6404218565,4.0217292481,8.5755068643,13417.6925175016,63.7675243204,57.4361305573,6.8942631148,123.7839803619,34.7440676425,0.9561778343,3.8045276843,1.7781616511,2.7252477498,6.2095645059,8.1489226293,1.4980452768,12.4285844168,16.0774615874,1.3663969452,1.3495772343,3.8228020729,1158.9235385035,3.7484316756,
1423,2015-07-24,1.0,0.9141603437,3.3335771094,1.3090776122,7.7514398025,45.5608373709,6.8210074047,284.4775573636,24.720724015,0.646219947,4.0415942956,8.617149648,13476.8443184935,64.119572173,58.4322150105,6.9320778865,124.0515586434,34.9510924216,0.9609653533,3.8252125423,1.7879148003,2.7502513941,6.2087942225,8.223329372,1.523905293,12.632964622,16.2790017369,1.3748057409,1.3765426456,3.8327086571,1174.1201206692,3.7742023951,
1424,2015-07-27,1.0,0.9043226623,3.3780068729,1.3030385241,7.7507686743,45.5380719841,6.7476035449,280.3581117743,24.44293724,0.6445107614,3.9952975222,8.548562127,13496.6087900163,64.1700126605,59.519352505,6.8696871044,123.1958762887,34.8932899258,0.9581298607,3.8200397902,1.768674263,2.7743714957,6.2098028577,8.1768855128,1.513926569,12.686471333,16.3279978296,1.370229698,1.3731235305,3.8045758727,1169.6418882257,3.7334961114,
1425,2015-07-28,1.0,0.9070294785,3.3483900227,1.3014058957,7.7512018141,45.4993197279,6.7678004535,281.0702947846,24.5106575964,0.6416326531,4.0044444444,8.5747845805,13445.4875283447,63.9150113379,60.2058956916,6.885260771,123.7732426304,34.8997732426,0.9668027211,3.8149659864,1.773968254,2.7496598639,6.2094331066,8.1827664399,1.5006802721,12.5615419501,16.2304761905,1.3671655329,1.36861678,3.7776870748,1164.4716553288,3.7384126984,
1426,2015-07-29,1.0,0.9066183137,3.3692656392,1.2954669084,7.7510426111,45.508612874,6.7646418858,280.4079782412,24.5385312783,0.6394378966,4.0093381686,8.5916591115,13464.0525838622,63.9049864007,59.5593834995,6.8884859474,123.7533998187,34.9519492294,0.9630099728,3.8103354488,1.7731640979,2.7592021759,6.2090661831,8.1572982774,1.4987307344,12.5400725295,16.2914777879,1.3667271079,1.3690843155,3.7813236627,1157.8694469628,3.752674524,
1427,2015-07-30,1.0,0.912825194,3.3532633501,1.2980374258,7.7517115472,45.7325422182,6.8104974897,281.9990871748,24.6946599726,0.639890461,4.0240073026,8.6457325422,13490.6161570059,64.0411684162,59.6858055682,6.9333637608,124.3724326791,35.0853491556,0.9706070288,3.818986764,1.7853035144,2.7815609311,6.2096759471,8.1633957097,1.5131903241,12.6848014605,16.3814696486,1.3740757645,1.3751711547,3.7809219534,1173.1720675491,3.7814696486,
1428,2015-07-31,1.0,0.9118263883,3.3713868879,1.3048235616,7.7534421446,45.7244460655,6.803592596,281.1160754992,24.6475791009,0.64201696,4.016412875,8.627883651,13555.4755174615,64.1362268624,60.9643475882,6.9225859396,124.3184097748,35.1700556214,0.9633445792,3.8310385703,1.7833500502,2.7797027446,6.2097200693,8.2078052339,1.5290416705,12.6935351509,16.1824564603,1.3752165588,1.3805051518,3.7786085529,1173.8944105042,3.7781526397,
1429,2015-08-03,1.0,0.9131586157,3.4539311478,1.31531367,7.7529905945,45.7291571546,6.8135330107,281.152406173,24.6927221258,0.6417678751,4.0224637019,8.6626792074,13505.7894256232,64.0437402977,62.6327276048,6.9313304721,124.2534928317,35.0826408547,0.9677655009,3.8517943567,1.7859556205,2.7787416674,6.2096612182,8.2188841202,1.5174869875,12.7181992512,16.1535019633,1.3776824034,1.3762213496,3.7728061364,1170.6419505068,3.7894256232,
1430,2015-08-04,1.0,0.9113278046,3.4373462134,1.3130411009,7.7539414928,45.6338284881,6.7999635469,280.7800966007,24.6559737538,0.6404356147,4.0184999544,8.6074911146,13478.8389683769,63.7524833683,62.774993165,6.9105987424,124.0043743735,35.0387314317,0.9696527841,3.8522737629,1.7823749203,2.7731705094,6.210061059,8.2033172332,1.5155381391,12.6560648865,16.1105440627,1.3764695161,1.351590267,3.7922172605,1161.7424587624,3.7818281236,
1431,2015-08-05,1.0,0.9188642837,3.4660479647,1.3171000643,7.7539281448,45.7208490306,6.856289626,284.2047229624,24.8433336396,0.6398052008,4.0563263806,8.7086281356,13514.132132684,63.755030782,63.0193880364,6.9649912708,124.2580170909,35.2347698245,0.9793255536,3.8777910503,1.7971147661,2.779288799,6.2096848296,8.2656436644,1.5290820546,12.7706514748,16.2910043187,1.383533952,1.3557842507,3.8063952954,1169.9347606359,3.8313884039,
1432,2015-08-06,1.0,0.9186954525,3.5161231052,1.316766192,7.7538814883,45.778594396,6.854754249,285.2090032154,24.8314193845,0.6443729904,4.053743684,8.7611391824,13527.3771244832,63.7649977033,64.1736334405,6.9508497933,124.8874598071,35.1704180064,0.9841984382,3.9125401929,1.7967845659,2.7851171337,6.2097381718,8.2921451539,1.5310059715,12.7611391824,16.3844740469,1.3853927423,1.3641708774,3.80808452,1167.1290767111,3.8443729904,
1433,2015-08-07,1.0,0.9139932365,3.5260945069,1.3081985193,7.7516680377,45.736221552,6.8202175304,283.6578009323,24.6997532218,0.644456631,4.0320811626,8.7509368431,13535.6183164245,63.8150077689,64.1744813088,6.9020199251,124.6960972489,35.1521798739,0.9814459373,3.9265149438,1.7875879718,2.7887761631,6.2096700484,8.2634128507,1.5215245407,12.6997532218,16.2855314871,1.3834201627,1.3535325839,3.814733571,1163.0198336532,3.8253358925,
1434,2015-08-10,1.0,0.9124087591,3.5181569343,1.3131386861,7.7525547445,45.8147810219,6.8083029197,284.0054744526,24.6660583942,0.6451642336,4.0253649635,8.7552919708,13525.1459854015,63.8711678832,64.2427007299,6.871350365,124.6989051095,35.1395985401,0.9854014599,3.9364963504,1.7844890511,2.791149635,6.2096715328,8.2354014599,1.5208029197,12.7258211679,16.2064781022,1.386040146,1.3580291971,3.8096715328,1163.4032846715,3.8291970803,
1435,2015-08-11,1.0,0.9045680687,3.4704658526,1.3074626866,7.7560379919,46.0651289009,6.7501582994,282.4513794663,24.446856626,0.6411578471,3.9937584803,8.6705563094,13634.9977385798,64.2049751244,64.0516508367,6.8218000905,124.8213478064,35.289914066,0.9822704659,3.9734961556,1.7691542289,2.7676164631,6.3250113071,8.2166440525,1.5256445047,12.7209407508,16.2680235188,1.3989145183,1.3651741294,3.8181818182,1179.9185888738,3.796743555,
1436,2015-08-12,1.0,0.896458987,3.4600627521,1.2969072165,7.7543702376,46.1631555356,6.6897355446,278.9870013447,24.2232182878,0.6408785298,3.9562528014,8.589421784,13747.0551322277,64.7189601076,64.6868668758,6.7812640072,124.1147467503,35.2496638279,0.9739130435,4.0395338413,1.7532944868,2.7758852532,6.385835948,8.136261766,1.5102644554,12.7452263559,16.2164948454,1.4031376065,1.3561631555,3.8115643209,1174.6571044375,3.7551770506,
1437,2015-08-13,1.0,0.9001710325,3.4920334864,1.3011972275,7.7522729319,46.1895760194,6.7180664326,279.6561346656,24.3262219822,0.6396615357,3.9697542533,8.5084165992,13834.6295796201,65.2290935278,64.2983166802,6.7940408678,124.4306418219,35.2777027635,0.9765955532,4.0107120353,1.7605545054,2.789900081,6.3982356648,8.1686020344,1.5208389594,12.8008821676,16.2914753803,1.3987757674,1.3611486182,3.8044828517,1178.449905482,3.7700963183,
1438,2015-08-14,1.0,0.8951750067,3.5001342763,1.3043595023,7.7557962582,46.1525378211,6.6809596276,278.1219228359,24.1947900815,0.6396025423,3.9617760272,8.4422164533,13774.7739683108,65.0075194701,64.8568615164,6.7527526631,124.1607734312,35.200071614,0.9735028198,4.0804762331,1.7507832781,2.8334079313,6.3911914779,8.1796616238,1.5247515889,12.7944678185,16.404977173,1.402470683,1.3536836452,3.7764748008,1176.9581953272,3.7473816131,
1439,2015-08-17,1.0,0.9009009009,3.5000900901,1.3136036036,7.7546846847,46.309009009,6.7236936937,279.2882882883,24.3432432432,0.6400900901,3.990990991,8.509009009,13867.8738738739,65.315045045,65.4346846847,6.8077477477,124.5225225225,35.372972973,0.9766666667,4.1018018018,1.761981982,2.8581081081,6.3948648649,8.2509009009,1.524954955,12.9135135135,16.4774774775,1.4093693694,1.36,3.8081081081,1185.6216216216,3.7574774775,
1440,2015-08-18,1.0,0.904159132,3.4867992767,1.3104882459,7.7544303797,46.2576853526,6.7480108499,279.3942133816,24.431283906,0.6367088608,3.9973779385,8.5245931284,13813.6256781193,65.3150090416,65.7151898734,6.8340867993,124.2676311031,35.5406871609,0.9763110307,4.0904159132,1.7683544304,2.8891500904,6.3942133816,8.2780289331,1.5189873418,12.915641953,16.4430379747,1.4027124774,1.3621157324,3.8408679928,1182.5858951175,3.7636528029,
1441,2015-08-19,1.0,0.905715062,3.4783081243,1.307037406,7.752377502,46.3164568427,6.7596232225,280.6086405217,24.4742324065,0.6384385472,4.0151254415,8.5684267729,13842.3693506023,65.2737070917,65.7168734716,6.8381487184,124.3637351689,35.5946019382,0.9740965492,4.101983516,1.7713975183,2.9202970745,6.3956163391,8.3035956888,1.5206050177,12.9008242007,16.4189837877,1.4043112037,1.3609274522,3.8787247532,1185.3908160493,3.7796395254,
1442,2015-08-20,1.0,0.8942144326,3.5044263614,1.3126173656,7.7523920236,46.6270231602,6.6732540463,279.3347044621,24.1643566127,0.638290262,3.9664669588,8.4962890101,13909.3803093982,65.5500312975,67.3589376733,6.7506930162,123.848698918,35.6380219977,0.9632477868,4.1062326746,1.7489045873,2.9602968792,6.3890726996,8.2558347492,1.5110435482,12.9459894483,16.739962443,1.4040955021,1.3669856031,3.8852722883,1191.5675579004,3.7471161585,
1443,2015-08-21,1.0,0.886446237,3.4714121089,1.3107880507,7.7511745413,46.6740537186,6.6154596224,277.2537895577,23.9526637709,0.6380640014,3.9265136069,8.4490736637,13939.6152823331,65.9032000709,68.3400407765,6.7006471058,122.6841592057,35.6271607127,0.9542593742,4.1587625211,1.7337115504,2.9287297225,6.3880861626,8.2213456254,1.501285347,12.9413172591,16.8399964542,1.4051945749,1.3637088911,3.8774044854,1193.5200780073,3.7264426913,
1444,2015-08-24,1.0,0.8697921197,3.5604940419,1.3252152735,7.7530660172,46.853092111,6.4915195268,274.1845698878,23.5435330956,0.6351222058,3.8669218057,8.2660694094,14048.8475254414,66.7722884231,70.8376098113,6.5758893624,119.8573540924,35.7667217535,0.9373749674,4.2674610768,1.7011394277,2.9546838306,6.4048012525,8.1490823693,1.5244846482,13.2672001392,17.1240323563,1.4155866748,1.3832304079,3.8839697312,1208.3587022702,3.6903540054,
1445,2015-08-25,1.0,0.8691117678,3.5304189119,1.3193985747,7.7509125674,46.6052494351,6.4866156788,271.4322961933,23.5607509126,0.6335824787,3.8525986442,8.3133147923,14033.0957761168,66.0962975839,69.229097862,6.5664001391,119.7983660699,35.5362419607,0.9415956892,4.2142360508,1.6998087954,2.9207370068,6.4128280897,8.1596558317,1.5292890666,13.0550147749,16.9774900052,1.3978793673,1.3851034243,3.8605944724,1179.34121328,3.6713019294,
1446,2015-08-26,1.0,0.8770391159,3.5918259954,1.3265216629,7.7515348185,46.6654972812,6.5459568497,276.7409226451,23.7546044554,0.6414664094,3.8899315909,8.4684265918,14107.6214699176,66.1945272759,69.6233994036,6.6321697948,119.6807577618,35.6700578846,0.9452727592,4.246009472,1.715313103,2.9266795299,6.4093141554,8.3336256797,1.5399052798,13.0675320119,17.0129801789,1.403788809,1.4000175408,3.9221189265,1187.1338361691,3.7107524996,
1447,2015-08-27,1.0,0.8862105636,3.583392414,1.3225806452,7.7500886211,46.6749379653,6.6135235732,279.289259128,24.0145338532,0.6479971641,3.933977313,8.481123715,13998.7415809996,66.0450194966,67.3520028359,6.6904466501,120.1878766395,35.6451612903,0.9545373981,4.2318326834,1.7332506203,2.9209500177,6.405618575,8.3325948245,1.5481212336,13.1169797944,16.9784650833,1.3995923431,1.39932648,3.9219248493,1179.4310528181,3.7537220844,
1448,2015-08-28,1.0,0.8874689386,3.5650514732,1.3271210508,7.75,46.7083777068,6.6231806887,279.3752218672,24.0042598509,0.6497160099,3.9326411076,8.4267838126,14017.3500177494,66.1624955627,67.0392261271,6.7101526447,120.837770678,35.8883564075,0.9590876819,4.1857472488,1.7357117501,2.9216364927,6.389598864,8.2889598864,1.551029464,13.2362442315,16.9297124601,1.4061057863,1.4012247071,3.9208377707,1177.8487752929,3.7633120341,
1449,2015-08-31,1.0,0.8916629514,3.6264823897,1.3252786447,7.7503343736,46.8007133304,6.65439144,280.606330807,24.0936246099,0.648711547,3.9506910388,8.4736513598,14060.8916629514,66.4019616585,66.7481943825,6.734730272,121.3285777976,35.8448506465,0.9652251449,4.190637539,1.7439144004,2.9185020062,6.3824342399,8.3446277307,1.5636201516,13.3344627731,16.8640213999,1.4125724476,1.4046366473,3.9316986179,1183.2010699955,3.7707534552,
1450,2015-09-01,1.0,0.88999644,3.6548593806,1.3221787113,7.75,46.7381630473,6.6423994304,279.9038803845,24.0494838021,0.6521893912,3.9522071912,8.4508721965,14111.8814524742,66.3097187611,64.957992168,6.721253115,120.0338198647,35.7467070132,0.9634211463,4.1829832681,1.7406550374,2.9231933072,6.3647205411,8.3268066928,1.5796546814,13.3858134567,16.86498754,1.4123353507,1.4200783197,3.927999288,1176.11249555,3.7713599146,
1451,2015-09-02,1.0,0.8884940027,3.730964016,1.3255442026,7.7499777876,46.7765437583,6.6310084407,278.9426921368,24.009773434,0.6547312306,3.94517992,8.4378498445,14144.9133718347,66.193780542,67.3954686806,6.7112394491,120.1332741004,35.7618836073,0.9655264327,4.210661928,1.7377165704,2.9432252332,6.3560195469,8.2643269658,1.5784984451,13.4589071524,16.8989782319,1.4160817414,1.4270102177,3.931408263,1184.1492669924,3.7635717459,
1452,2015-09-03,1.0,0.8905512512,3.8001602992,1.3262979784,7.7501113189,46.8242942381,6.644848161,279.8112031347,24.0644759106,0.654109894,3.9455873186,8.3628996349,14205.2186303322,66.2424971057,67.2709947457,6.7312316324,120.2066078903,35.8847626681,0.9709680292,4.2401816725,1.7417401371,2.9699884228,6.35586428,8.2580817526,1.574405557,13.6150146941,16.9034642444,1.4160655446,1.4279989313,3.9499510197,1191.5842906759,3.7697034464,
1453,2015-09-04,1.0,0.897827258,3.7768001437,1.3230382474,7.7501346741,46.7552522895,6.6981504758,281.513736757,24.2682707847,0.6567606393,3.9780930149,8.4527742862,14174.6363799605,66.4953312983,67.4794397558,6.7866762435,119.2494164123,35.8403663135,0.973154965,4.2489674987,1.7559705513,2.9778236667,6.3558987251,8.2748249237,1.5692224816,13.6239899443,16.8635302568,1.4185670677,1.4318549111,3.9140779314,1188.660441731,3.7961034297,
1454,2015-09-07,1.0,0.8971828459,3.8397631437,1.3280100484,7.7500448591,46.9818769065,6.6942400861,281.7423290867,24.2472635923,0.6552574915,3.9783778934,8.4511932532,14308.9269693163,66.8568993361,68.2816256953,6.7795621748,119.406064956,36.1143010946,0.9753274717,4.3358155392,1.7547102099,3.0250314014,6.3658711645,8.3119504755,1.5970751839,13.9154853759,16.9466176207,1.4266104432,1.441055087,3.9345953705,1201.9109994617,3.7949040014,
1455,2015-09-08,1.0,0.8958967927,3.7937645583,1.322074897,7.7507615123,46.8867586454,6.6847339187,281.5086901989,24.2313205519,0.6489876366,3.9655079735,8.438272711,14276.0347607956,66.5024189213,68.1605447052,6.7734277011,119.8889087977,36.0912022935,0.9783192976,4.3392761154,1.7521949471,3.0131696829,6.367586454,8.2641999642,1.589948038,13.8156244401,16.853341695,1.4197276474,1.431284716,3.9207131338,1195.1890342233,3.7867765633,
1456,2015-09-09,1.0,0.8977466559,3.8010593411,1.3248047401,7.750605979,46.9144447437,6.6981775743,281.1473202262,24.2903312685,0.6509561002,3.9657060777,8.4409731574,14246.6379387737,66.4112577431,68.0322291049,6.7788849987,120.8815872161,36.0831313403,0.9779154323,4.3130442589,1.7558129096,3.0193913278,6.3782206661,8.2592692342,1.5675554359,13.6705269773,16.7784361253,1.4168237723,1.4238261962,3.8818565401,1189.9362599874,3.7765508573,
1457,2015-09-10,1.0,0.8940545373,3.8881537774,1.3251676352,7.7501117568,46.8377291015,6.6706303084,281.1890925346,24.1734465802,0.6495753241,3.9542244077,8.4042020563,14298.1940098346,66.4337058561,68.2561466249,6.7518998659,121.0371032633,36.108180599,0.9765757711,4.3127402772,1.7485918641,3.0457755923,6.3772016093,8.2038444345,1.5891819401,13.8565936522,16.9122038444,1.4159141708,1.415377738,3.9047831918,1186.4997764864,3.7662047385,
1458,2015-09-11,1.0,0.8874689386,3.8402555911,1.3263223287,7.75,46.8184238552,6.621228257,279.3219737309,24.0273340433,0.6483848065,3.9216364927,8.3163826766,14300.9052183174,66.4684948527,67.9854455094,6.7003904863,120.7135250266,36.1501597444,0.9789669862,4.3168264111,1.7357117501,3.0441959531,6.3748668797,8.2277245296,1.5898118566,13.5682463614,16.7484913028,1.4153354633,1.4159566915,3.8633297835,1183.2179623713,3.7344692936,
1459,2015-09-14,1.0,0.8845643521,3.8636001769,1.3253427687,7.7501105705,46.7837240159,6.5992038921,277.1605484299,23.9858469704,0.6487394958,3.9075630252,8.2574082264,14340.9022556391,66.36178682,67.6559929235,6.675807165,120.3361344538,36.0398053958,0.9711632021,4.3048208757,1.7300309598,3.0689960195,6.3695709863,8.188412207,1.5838124724,13.5820433437,16.7839893852,1.408137992,1.4041574525,3.8876603273,1181.5656789031,3.7237505529,
1460,2015-09-15,1.0,0.8833922261,3.8415194346,1.3236749117,7.7500883392,46.7199646643,6.5909010601,276.0424028269,23.9293286219,0.6489399293,3.9052120141,8.2400176678,14422.2173144876,66.3637809187,66.6800353357,6.6804770318,119.6466431095,35.9496466431,0.9691696113,4.2921378092,1.7277385159,3.0298586572,6.3698763251,8.1771201413,1.5792402827,13.4777385159,16.7364840989,1.4000883392,1.4032685512,3.8719964664,1179.8056537102,3.7112190813,
1461,2015-09-16,1.0,0.8906305664,3.8416458853,1.3249910937,7.7503562522,46.6298539366,6.6449946562,277.7164232276,24.1049162807,0.6471767011,3.9423762024,8.3052190951,14431.7776986106,66.4600106876,65.7491984325,6.7456359102,120.6359102244,35.9698966869,0.9746170289,4.2332561454,1.7418952618,3.0019593872,6.3707695048,8.2280904881,1.5765051657,13.3594584966,16.6440149626,1.4006056288,1.396241539,3.8800320627,1174.812967581,3.7379764874,
